ad_id,ad_name,account,publisher_platform,platform_position,spend,impressions,clicks,link_clicks,landing_page_views
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,facebook,video_feeds,7.89,990,10,7,3
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,instagram,feed,22.22,1520,4,2,1
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,instagram,instagram_explore,0.18,82,0,,
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,instagram,instagram_explore_grid_home,0.06,21,0,,
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,instagram,instagram_profile_feed,0.03,22,0,,
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,instagram,instagram_reels,10.88,1188,3,1,2
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,instagram,instagram_stories,5.41,666,1,1,
120202259693530461,SOLUTION AWARE - VIDEO - TESTIMONIAL - UGC - IT 1 - LEARN,ACC4,messenger,messenger_stories,0.01,1,0,,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,audience_network,an_classic,0.039982,7,0,,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,facebook,biz_disco_feed,0.179921,15,0,,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,facebook,feed,152.013097,11559,124,84,65
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,facebook,marketplace,273.42966,55870,220,202,153
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,facebook,search,2.318979,244,0,,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,facebook,video_feeds,0.329855,20,0,,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,instagram,feed,334.102957,23549,30,14,9
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_explore,1.569309,380,2,1,2
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_profile_feed,1.259446,360,1,1,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_search,0.129943,58,0,,
120202261297820461,PROBLEM AWARE - CAROUSEL - BEFORE AFTER -  - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_stories,7.15685,729,1,1,2
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,audience_network,an_classic,3.328928,384,4,4,1
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,facebook_reels,26.671408,4613,13,8,3
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,facebook_reels_overlay,0.429862,107,0,,
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,facebook_stories,43.895859,3059,19,17,7
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,feed,2099.453653,183846,1272,522,387
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,instream_video,4.258628,780,3,2,2
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,marketplace,48.084509,8631,23,20,12
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,right_hand_column,0.3099,378,0,,
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,search,23.842319,3044,6,6,5
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,video_feeds,39.697211,4955,26,19,8
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,feed,2034.404609,197222,413,300,238
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_explore,44.085798,15447,21,12,9
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_explore_grid_home,4.008709,2757,4,2,3
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_profile_feed,5.288296,1407,2,2,1
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_reels,43.635943,8748,14,9,5
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_reels_overlay,0.55982,1052,2,2,1
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_search,0.129958,46,0,,
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_stories,203.034592,24552,68,60,34
120202264667240461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,messenger,messenger_stories,0,1,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,audience_network,an_classic,1.369521,94,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,facebook_reels,16.434248,2778,11,3,2
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,facebook_reels_overlay,0.109962,22,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,facebook_stories,10.036487,521,6,6,2
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,feed,386.194838,30137,166,66,38
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,instream_video,1.609437,382,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,marketplace,13.735193,4820,3,3,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,right_hand_column,0.329885,847,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,search,1.049633,207,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,facebook,video_feeds,4.05858,546,4,2,1
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,feed,53.241366,4665,8,5,3
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_explore,1.639426,567,3,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_explore_grid_home,0.219923,214,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_profile_feed,0.159944,53,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_reels,2.789024,522,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_reels_overlay,0.039986,73,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_search,0.009997,6,0,,
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,instagram,instagram_stories,21.272555,2378,7,7,2
120202264849670461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 2 - GRANT - LEARN,ACC4,messenger,messenger_stories,0.009997,1,0,,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,audience_network,an_classic,4.128725,413,2,2,1
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,facebook_reels,32.909834,7215,21,9,5
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,facebook_reels_overlay,0.899722,142,0,,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,facebook_stories,34.169445,2700,15,14,6
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,feed,1928.044407,183108,1120,472,342
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,instream_video,4.948471,1283,5,5,1
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,marketplace,68.668788,13770,26,26,14
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,right_hand_column,0.649799,1236,1,1,1
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,search,35.009185,2992,5,4,2
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,facebook,video_feeds,49.07484,7776,36,26,14
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,feed,389.199772,39926,61,44,28
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_explore,9.217153,3072,2,2,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_explore_grid_home,1.869423,1290,1,,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_profile_feed,1.209626,346,0,,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_reels,9.457079,2605,4,3,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_reels_overlay,0.209935,313,1,1,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_search,0,6,0,,
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,instagram,instagram_stories,52.453796,6859,19,17,9
120202264951050461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 3 - GRANT - LEARN,ACC4,messenger,messenger_stories,0,2,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,audience_network,an_classic,0,1,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,facebook_reels,2.859458,345,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,facebook_reels_overlay,0,4,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,facebook_stories,1.119788,100,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,feed,68.986922,5547,24,10,8
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,instream_video,0.269949,77,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,marketplace,2.509524,715,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,right_hand_column,0.029994,34,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,search,0.609884,121,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,facebook,video_feeds,1.799659,259,1,1,1
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,feed,55.099555,4034,11,8,5
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_explore,1.009809,392,1,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_explore_grid_home,0.199962,178,1,1,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_profile_feed,0.139973,47,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_reels,4.869077,852,3,3,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_reels_overlay,0.029994,46,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_search,0.009998,2,0,,
120202265007640461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 4 - GRANT - LEARN,ACC4,instagram,instagram_stories,18.706454,1929,1,1,
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,audience_network,an_classic,13.974237,1799,16,17,7
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,facebook_reels,96.230312,19844,41,20,16
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,facebook_reels_overlay,1.919208,420,3,3,1
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,facebook_stories,219.299555,18728,85,84,45
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,feed,4925.308662,602015,3501,1742,1323
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,instream_video,22.96053,4748,12,11,3
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,marketplace,99.259063,22785,29,28,16
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,right_hand_column,1.179514,1214,0,,
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,search,14.0642,3538,6,6,4
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,facebook,video_feeds,88.213618,16852,70,53,27
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,feed,3003.001476,331188,665,431,357
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_explore,68.681674,27297,44,19,11
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_explore_grid_home,6.097485,5373,5,1,4
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_profile_feed,22.150864,6728,12,7,6
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_reels,153.086863,34211,62,44,24
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_reels_overlay,1.679307,2064,3,3,
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_search,0.239901,98,0,,
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,instagram,instagram_stories,742.593733,120563,374,347,209
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,messenger,messenger_stories,0.489798,40,0,,
120202265084900461,SOLUTION AWARE - IMAGE - BEFORE AFTER - MAP - IT 1 - GRANT - LEARN,ACC4,unknown,unknown,0,0,0,,3
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,audience_network,an_classic,0.01,1,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels,0.1,21,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,facebook_stories,0.11,18,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,feed,1.75,296,2,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,marketplace,0.9,465,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,right_hand_column,0.02,88,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,search,0.5,500,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,facebook,video_feeds,0.03,9,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,feed,1.46,201,1,1,1
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore,0.05,16,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore_grid_home,0.02,15,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_profile_feed,0.02,47,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels,0.05,20,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels_overlay,0,12,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_search,0,1,0,,
120202267443560461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 1 - GRANT ENDS - LEARN,ACC4,instagram,instagram_stories,0.26,45,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels,0,2,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,facebook,facebook_stories,0,1,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,facebook,feed,0.211944,46,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,facebook,marketplace,0.464259,944,1,1,1
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,facebook,right_hand_column,0.04037,69,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,facebook,search,0.322963,306,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,feed,0.010093,2,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore_grid_home,0,1,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,instagram_profile_feed,0,5,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels,0,1,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels_overlay,0,4,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,instagram_search,0,2,0,,
120202267728710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 2 - GRANT ENDS - LEARN,ACC4,instagram,instagram_stories,0.04037,5,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels,0,1,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,facebook,feed,0.36,73,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,facebook,instream_video,0,1,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,facebook,marketplace,0.09,41,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,facebook,right_hand_column,0.01,15,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,facebook,search,0.06,43,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,instagram,feed,0.07,6,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore_grid_home,0,2,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,instagram,instagram_profile_feed,0,3,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels_overlay,0,1,0,,
120202267958740461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 3 - GRANT ENDS - LEARN,ACC4,instagram,instagram_search,0,1,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,facebook_reels,0.02,6,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,facebook_stories,0.03,5,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,feed,0.35,100,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,marketplace,0.78,1241,1,1,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,right_hand_column,0.01,27,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,search,0.28,97,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,facebook,video_feeds,0.02,4,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,feed,0.05,16,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore,0,1,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_explore_grid_home,0,3,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_profile_feed,0.01,36,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels,0,1,0,,
120202267970710461,SOLUTION AWARE - IMAGE - BEFORE AFTER - Grant Ends - IT 4 - GRANT ENDS - LEARN,ACC4,instagram,instagram_reels_overlay,0,8,0,,
