creative_id,account,creative_name,title,body,link_url,cta_type,image_url,thumbnail_url
690069354103654,ACC7,{{product.name}} 2025-09-11-1ffad3664411b205ece054fa8795231c,,,,,,https://scontent-fra3-1.xx.fbcdn.net/v/t15.13418-10/545579594_24449668451367595_4125286188114218811_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=9eG9E4F3pj0Q7kNvwH9q_TQ&_nc_oc=Adqb_8OfE0Loes-JRJt04txS2wLchQF7bohLoDSkDsOyVV0c5dXMWPnru8ncSDC_c_oWEZB-qU86xPNlT-UuUKV-&_nc_zt=23&_nc_ht=scontent-fra3-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQFBYMH4lSTh7xtLlRKNpRmKP861GuXL7ePiJfp0BcDf_GwY-83wxlxlme-Y9hz6cGrR-Zb6HdT-LQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=1d8b3b&_nc_sid=58080a&oh=00_Af1MLb7uHG8Gz3k_nXuMqG1-9ntJGbivHteU-I2Nv-hw4Q&oe=69DA664E
1082036813980545,ACC7,{{product.name}} 2025-09-11-8db82eb4819b642ad9c3a30adc4c5120,,,,,,https://scontent-fra5-1.xx.fbcdn.net/v/t15.5256-10/546510382_767861119496338_2354928705681683392_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=Q-D31OeKd9kQ7kNvwEo1370&_nc_oc=AdqbS0zdKXhyCYXs_XVv-Ls3MOvzVepMxhen61l4A6F6c7L1WZhVeiBB0vYNVgsyPC1c2zZePmS2Hdv5T2m_Efiz&_nc_zt=23&_nc_ht=scontent-fra5-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQE67ncsPAK-9hDcUX4EFWw3VFy7Erm8NTeKqHyWrkigaiB6PRZD38F0vT39tXs6t73err0OioYxkw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=4c1fc5&_nc_sid=58080a&oh=00_Af01WTwrLXyggCdmgrUL1HzCoCMPUvQ-Hni00krGbX9vYw&oe=69DA84E3
768298142760087,ACC7,Book a call 📞 2025-09-11-e0715473b12741a8d7044a971d35056c,Book a call 📞,"👉 Stop scrolling. Imagine new windows with no upfront cost. Yes, the CEIP program pays first — you only repay slowly through property taxes. Don’t miss this chance.

Get your $0 down windows today.",,GET_QUOTE,,https://scontent-fra3-1.xx.fbcdn.net/v/t15.13418-10/546400884_1487717719047211_4797522743104062150_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=qdcubjf3HTUQ7kNvwGqQ6Rw&_nc_oc=AdrLIBwi3GXRdSwPhsjEjNwpkvWLFIMyHrrLy9atRUk1GsrDw-3jsWJj0SWko5WPFI_ZnG_McAIPOXAej12R863n&_nc_zt=23&_nc_ht=scontent-fra3-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEaQjqjy2HSiNYs4esIyjaLOdeEzQjjmdQWSvyiKsK1a3uW_-vH8jctL5z-mokyCCH-3lCRSfMeqA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=aaa768&_nc_sid=58080a&oh=00_Af23NG3Nha7yLsjqG7fVN5tJoSX-srnq8o-SOW5w-RLZjg&oe=69DA81A1
1135070991917967,ACC7,CEIP Program is Available 👉 2025-09-11-77b0af3aff952eec88f830f2f5a9e474,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,,https://scontent-fra3-2.xx.fbcdn.net/v/t15.5256-10/546875673_688659327578145_4293728638736895441_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=a0NkVxvmbd0Q7kNvwFnK2hQ&_nc_oc=AdpRT1csByKTfgm2B-LHNfL2Q8TNXgvjh5K9JtFvz_agfIv2qIfVhVstD19Mh8OFpVKY_MhVh1BqOhQb3Bj5Cuu9&_nc_zt=23&_nc_ht=scontent-fra3-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQH_8UOprDIZJVDooa3rKIEbktHjUOIIdRUlyuQx7shpSHMP1YszqlFGhG_CxI3gp_xBs3lR_T0DVA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af1U3JViXffrJp6OqfGwFsoALP-r9e-B7qs1_86LYG6egg&oe=69DA97BA
1040491824684759,ACC7,Book a call 📞 2025-09-11-be1629d55b1cece476bd99eccf36acab,Book a call 📞,"👉 Stop scrolling. Imagine new windows with no upfront cost. Yes, the CEIP program pays first — you only repay slowly through property taxes. Don’t miss this chance.

Get your $0 down windows today.",,GET_QUOTE,,https://scontent-fra5-2.xx.fbcdn.net/v/t15.5256-10/545100661_743112738552965_8559614589771774609_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=82-IWJDrlcEQ7kNvwEF50ZK&_nc_oc=Adow5QxjUx_FwOA4XBsOoeX07SZUxWxuNd51oPW-N96gghOujj92uG84AN7tqRfBA7_xNM403gkqfKSSqVX9YRrg&_nc_zt=23&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQECIhSYyV7t0pab1WJgRtIsk_-fSzrVfiZCLFf1EfhuEkkw1oA5vyqkqtB38loBqR6XsYatyD0qUw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af1lMlLmrrzQuDQzYOn_z-F42urSXqTRSkXKVD0i144mPA&oe=69DA8889
826308866459183,ACC7,{{product.name}} 2025-09-11-b06dc3abe474890d0a156783ef73fd06,,,,,,https://scontent-fra5-2.xx.fbcdn.net/v/t15.13418-10/545327165_718254057924426_7141564671950677670_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=uZ_VJ3Q4f84Q7kNvwFq3_tB&_nc_oc=Adpc58J_Czp0UbBSb_gbAdSb6Vr-NO-qfrtPU6w9DmesAzXaQuTQvMSFW5F9hRHaIitA028XzbA9kTx5DIIxzlEZ&_nc_zt=23&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQF00VSTeVPo5eSHzAXvAiGQVoV8-Vy9NC9SrhWt-hzDruxrmZNxZYi00TO8F_mY_pizhpLdnw1G5w&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_Af1Md79c9dtSjF3nJH9jSy9SeX38RdnGLIXJNEGSJi3dOA&oe=69DA8911
766696486103275,ACC7,CEIP Program is Available 👉 2025-09-11-07d12494e99eb44ef5418bafd2e66f2a,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra5-2.xx.fbcdn.net/v/t45.1600-4/525802651_4120257711623718_3675095610552423584_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=BwJSW6AZkW4Q7kNvwEOoxL9&_nc_oc=Adrg6GwpCy4qNAEIFk0GtCqoEsxW8FGZgXEwWrXOf9kHa9NsMcCyE7PvUbSWwPGPzG4DHqu-mDT__UPu8Jyzp4LA&_nc_zt=1&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEg6PaIcnIB8lCKFHFZRLkDtxBqBGySzRTdOcE0j6vgf7Cs5ZIBhzOGrPLgpYRhHIaJMBHVJFX9Gg&oh=00_Af20QHAE2clGLNXfLUaOqbfPa2FdJCS7T9nycFQv3mr2RQ&oe=69DA8A0B,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/15515704646154056178?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKjJPO247tYaKLE-_9VOjSNKsD9G0s_pKj5VvdyfltQJt7dkesoScpvaRYMtKWoRyTX0ZXDajr5c7q2cOVhAo8LmIvi2H7XddyDW6KSedLBmB9Nv_lPcLCg8UcTgobPRZZrmzWTsdM_job0u9xAQBwQ&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=AdqGXBB5n6GUlYxOOGZiEft54ZybVRtZTEqPqBTgJYf8HQOZRv4hPGZlHNDrxmvZXzCyKRB2EAbz7r4DVpHIzBRo&ccb=13-1&oh=06_Q3-9Ab3MdY7DoGATn1k2xwQazddlIhaCN79i7jFeI7rGGKMZ&oe=69D676BA&_nc_sid=58080a
628811266962335,ACC7,CEIP Program is Available 👉 2025-09-11-633da3f200a7fda0a3ef1d7b89cd08d0,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra5-2.xx.fbcdn.net/v/t45.1600-4/525802651_4120257711623718_3675095610552423584_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=BwJSW6AZkW4Q7kNvwEOoxL9&_nc_oc=Adrg6GwpCy4qNAEIFk0GtCqoEsxW8FGZgXEwWrXOf9kHa9NsMcCyE7PvUbSWwPGPzG4DHqu-mDT__UPu8Jyzp4LA&_nc_zt=1&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEg6PaIcnIB8lCKFHFZRLkDtxBqBGySzRTdOcE0j6vgf7Cs5ZIBhzOGrPLgpYRhHIaJMBHVJFX9Gg&oh=00_Af20QHAE2clGLNXfLUaOqbfPa2FdJCS7T9nycFQv3mr2RQ&oe=69DA8A0B,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/18311543344327667921?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJD0JlZOpXpMk2umA3yhCwvUCjVNsuc2x_hEtBO2xD2dxYjnLV9JCPkviyoDg8455J7yOeYg38yrdT9Q0OrBzvUDgP8ot3XnGRA4FXHbL0fQzBQ3aXeDmXXItkHaEsB_89NQRPk44kXCBd7EIxJF6KC&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=AdrXp5YFWCKzA1MJHgbSlnWCeMl2hDaL7oxwWGHoP-4jbd1rRzhaSYK5zDSo3c6c6QVYnbUW9ZoT2Fn_5T587YEf&ccb=13-1&oh=06_Q3-9AQB8-_RCRHB7Ammqhco-gzc-Lm9tgi-ObEfaWqHo5cVv&oe=69D681C9&_nc_sid=58080a
1116335183405576,ACC7,Book a call 📞 2025-09-10-4c1066921cdadd0f405da8fdf52cb330,Book a call 📞,"👉 Stop scrolling. Imagine new windows with no upfront cost. Yes, the CEIP program pays first — you only repay slowly through property taxes. Don’t miss this chance.

Get your $0 down windows today.",,GET_QUOTE,,https://scontent-fra5-1.xx.fbcdn.net/v/t15.13418-10/544477721_1870393336841073_9155839286692497315_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=o0pxcFVciwQQ7kNvwEhnHA2&_nc_oc=AdpQ8YMNPiCzpdwOl8SNdZEPAde1JM_R5uKhTsGwPYi5rChZ3p2XxHgU6PTKYBHSIki8aNQO40dWyZen3T_Fq-J2&_nc_zt=23&_nc_ht=scontent-fra5-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQFn7GwRWkT9HBivFtYqYHiZ7R6VAYz4ti4mcNNZnQAAjU1OyJ8VlZmID6GXlHI41f_WOP-41LTYhQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=aaa768&_nc_sid=58080a&oh=00_Af01r0U_6cimOh7Ptr11ViV5vVzGi8Y2wpiqquLtwATYAg&oe=69DA7D35
711394125294792,ACC7,Book a call 📞 2025-09-10-14facdd893cc2d3247486b8643e579e8,Book a call 📞,"👉 Stop scrolling. Imagine new windows with no upfront cost. Yes, the CEIP program pays first — you only repay slowly through property taxes. Don’t miss this chance.

Get your $0 down windows today.",,GET_QUOTE,,https://scontent-fra3-2.xx.fbcdn.net/v/t15.13418-10/544140189_1894987061155964_4850942827876648390_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=bPPvhWfL48MQ7kNvwGD61eJ&_nc_oc=Adr9rsRhPvzfMGKHcbukqJWGAJH0Iis0N0SxxEeQl6RAwjJ4tq9reRimuiWCp_4J0HNUE1dSbIuRSIhcREgDU0iB&_nc_zt=23&_nc_ht=scontent-fra3-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQHvTtvGFfV-_tg_I2vvIfcpzfV4cyuonAzewOL5sQGUj2vbSBuKQT2L55mlr2BY6FuEqQt9rcQDCw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=aaa768&_nc_sid=58080a&oh=00_Af2OKbQdrvDCWNMuwknlp5MPfbk4JlR6ZHvAXgSTLha73A&oe=69DA6907
800052985802615,ACC7,CEIP Program is Available 👉 2025-09-10-a15462a04e31e7977248b64387cdfc8b,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra5-2.xx.fbcdn.net/v/t45.1600-4/525802651_4120257711623718_3675095610552423584_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=BwJSW6AZkW4Q7kNvwEOoxL9&_nc_oc=Adrg6GwpCy4qNAEIFk0GtCqoEsxW8FGZgXEwWrXOf9kHa9NsMcCyE7PvUbSWwPGPzG4DHqu-mDT__UPu8Jyzp4LA&_nc_zt=1&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEg6PaIcnIB8lCKFHFZRLkDtxBqBGySzRTdOcE0j6vgf7Cs5ZIBhzOGrPLgpYRhHIaJMBHVJFX9Gg&oh=00_Af20QHAE2clGLNXfLUaOqbfPa2FdJCS7T9nycFQv3mr2RQ&oe=69DA8A0B,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/2965123724120193691?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLApb8XOjQxkv3GvUQrT-fDXS_b1YZPY5nu7uZZooyzm3PuGRJEBlmxeCeh7buns2oxLaVNaTVJAk__JScClc3NhdzU65N87oDu5HZDA6qzbDzta4zSOrEDQ2Us5FDl7GJKfa3kIjzvjuXRTNkmYb9Z&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=AdohWKIVtlux5Dc1WlpxlpMVZKh0zslffBTD6suQzGQL32_pfUA6ZUXTcXODlnSGUYjBAAwyFjxSWGI_B7pXbHWy&ccb=13-1&oh=06_Q3-9AQN5Wg74nFLtTtIr8uT3wc2JzljgdIvBG-7J_t1nJ1Xr&oe=69D692B1&_nc_sid=58080a
786679737094201,ACC7,CEIP Program is Available 👉 2025-09-10-e928de0f27e79b6346dcd783f076c001,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,,https://scontent-fra3-2.xx.fbcdn.net/v/t15.13418-10/544140189_1894987061155964_4850942827876648390_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=bPPvhWfL48MQ7kNvwGD61eJ&_nc_oc=Adr9rsRhPvzfMGKHcbukqJWGAJH0Iis0N0SxxEeQl6RAwjJ4tq9reRimuiWCp_4J0HNUE1dSbIuRSIhcREgDU0iB&_nc_zt=23&_nc_ht=scontent-fra3-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQFhEnGheNqCxKd8sBvLudrCmLczjkWBvFf1rxnQHQx7-IM6CJEMKimHZLu9jE2Wtm1qDT_2Ax0HMg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=aaa768&_nc_sid=58080a&oh=00_Af0ZVHUtVt-pvlT_MBDPZAsuJOulWndGoFX31mXx1n980A&oe=69DA6907
637396746096196,ACC7,CEIP Program is Available 👉 2025-09-10-0b3d4652d1aa3d8777a96bc078379ffe,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,,https://scontent-fra3-1.xx.fbcdn.net/v/t15.13418-10/544909557_755071217286840_6343828458783508166_n.jpg?_nc_cat=103&ccb=1-7&_nc_ohc=HN_hDJR5_rsQ7kNvwEQZevu&_nc_oc=AdqUTqPphyYSQRBK0_0r48R82ONkVQGn2Iy_C5hTi99O1-Gl6U58RjFHcco87IHXJuIbh-zmpxiAeb7WzYJpOfz1&_nc_zt=23&_nc_ht=scontent-fra3-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQGLKKK4NpF3QRCwFGaFRAKw711_NqNyZRoqbORGpi8mIV6fB42lNCe1b4d7Qu0LUF4ly3loiOW5Nw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=aaa768&_nc_sid=58080a&oh=00_Af1E30NNZTJODwTLr98B1HBOXijR6c3BW0WEH0E9eY8lZw&oe=69DA6946
780868414664706,ACC7,CEIP Program is Available 👉 2025-09-10-d20a7ba9793274f9aae7566a96039252,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra3-1.xx.fbcdn.net/v/t45.1600-4/541834869_4155686518080837_4778554511732619573_n.png?stp=dst-jpg_tt6&_nc_cat=108&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=ELr6wQELqoIQ7kNvwFTijH5&_nc_oc=Adq_cG-kBClrVvl-wtvnBJxnOaMO03fQTHGLPYa7BXG_fZd0_t4CU3GaQsOI89ySbuWPcgN18jI3z7ek7w5qij1j&_nc_zt=1&_nc_ht=scontent-fra3-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQE5M0beuK_H-QG_Xj9i6esms5AD0BPCPeN87xsNvr3ps9SS2zSPljUaZ0na4x_wfXS1TsSPly9mjQ&oh=00_Af35LCmZ19SzzruHHMOey-D9IX2EmP_NBatuXQO7ma-A7Q&oe=69DA6870,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/14412999641962868322?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKRyQNiDNbgN45aSsyZv9iasFjFExTlhAMok7DqAdRmiVajOZobyW5nPslKtrJIJ6Y8dKdpZIP6ocb-kiutV_01IgCsBt_jkdFrW2k_FtcKpR4Q74oU1LCmpCgXUN7CHm7lYW9RznCPC9tMOYQgpiqd&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=AdpHM8FRUnOhxgrAEmp5iCGxpjRg0HsdM425p_R3ExSdOWGcnFhWPjGmT2sQfFL4oNPUpxzi3SdM_xHpzjCjYkXO&ccb=13-1&oh=06_Q3-9AVbhR2QLz6Cq1UuIFyQrVu1gLnnLM-fD-zMX5QZHtMP7&oe=69D6797E&_nc_sid=58080a
649138594904384,ACC7,CEIP Program is Available 👉 2025-09-10-2a6ac65b86cde7c41ea0e687157519d4,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra5-1.xx.fbcdn.net/v/t45.1600-4/541640233_4155686581414164_5496807524257924493_n.png?stp=dst-jpg_tt6&_nc_cat=100&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=oScp813MnycQ7kNvwGc20dm&_nc_oc=Adrpp8WMjiiy0oIijPmLiTJaCYbtAbldMZlIZ9HC3lbw6Kye8tUKv7K2OnL49-0q2-1UFMxyXAPXjV51K068HBsr&_nc_zt=1&_nc_ht=scontent-fra5-1.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEIcRiBbywdA1VSmyFknrnmx0MyJBK1kzYt6QeChyykYObUhaO5OIFn-Qc41nlq1XlKIcuww3-WWA&oh=00_Af1btN4Kn39PLyJKp-bHVTTxsIkvMT1TOW27oUgJIJSnYA&oe=69DA8D0F,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/13878866458596873892?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIPXHT-gWuaeuzC7KOwijyrpmU2CiOYMFYFjtDoKTVOVXKJ07LkqIDQQU7jWdsV5dqtJv_UtAGWs_yGUlzcbYQUrXI6XeJulLLObS0SxEN5GsHj_unYJyKVyYzkbaHTUSgkdeRcmBCSfqQugybyovOw&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=AdqFHr_1JacsLi787Jg1jGOyDaHMZEfLEmH9gQBVinNcXNuoxd2dr-tdff-m9EGXD5_7CXN8QbwjDI3J5UC9L_5M&ccb=13-1&oh=06_Q3-9ASIMlgUJ7hlwbhYnRxi3HjofAIth75O-arVw3vQPoFRe&oe=69D66FD7&_nc_sid=58080a
785741400626071,ACC7,CEIP Program is Available 👉 2025-09-10-7d800a93d4858ff263c7c2320e372860,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra5-2.xx.fbcdn.net/v/t45.1600-4/525802651_4120257711623718_3675095610552423584_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=BwJSW6AZkW4Q7kNvwEOoxL9&_nc_oc=Adrg6GwpCy4qNAEIFk0GtCqoEsxW8FGZgXEwWrXOf9kHa9NsMcCyE7PvUbSWwPGPzG4DHqu-mDT__UPu8Jyzp4LA&_nc_zt=1&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEg6PaIcnIB8lCKFHFZRLkDtxBqBGySzRTdOcE0j6vgf7Cs5ZIBhzOGrPLgpYRhHIaJMBHVJFX9Gg&oh=00_Af20QHAE2clGLNXfLUaOqbfPa2FdJCS7T9nycFQv3mr2RQ&oe=69DA8A0B,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/14805895351608281527?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJwwRi4tXs85dCZGZ7N0Cix1rlGytQaiQqjmhaCLSoc_wTwyaWQCvW6VbObHQMXz6o1qpBqo6RcF1iW2cSQ_fRjfbGXpJoLRGS0bT2Jsac5lQLCKCt2YYheFDwurEj2MlwCCguzcKYapfw2cy_w7Jd2&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=Adrxjjvk1xo9RsMI1y7C8cwzhKb3cHfONj8ca0Z3sHhz8uYe3ZTkSVdKJJew0LJIZmShAlam5ATnsnSGD4xVBMKm&ccb=13-1&oh=06_Q3-9Aa0DLsBKVEkoQ237U-RKTVDuuMruIkuI6p_FQRifMB3L&oe=69D685AB&_nc_sid=58080a
1121447716581013,ACC7,CEIP Program is Available 👉 2025-09-10-770788b56c7175f51bf9de149cbcb68d,CEIP Program is Available 👉,"👉 Pay $0 upfront for brand-new energy-efficient windows. Thanks to the CEIP program, homeowners can cover 100% of the cost and repay slowly through property taxes. Stop overpaying on power bills — get your windows replaced now.

Book your free estimate today!",,GET_QUOTE,https://scontent-fra5-2.xx.fbcdn.net/v/t45.1600-4/525802651_4120257711623718_3675095610552423584_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=BwJSW6AZkW4Q7kNvwEOoxL9&_nc_oc=Adrg6GwpCy4qNAEIFk0GtCqoEsxW8FGZgXEwWrXOf9kHa9NsMcCyE7PvUbSWwPGPzG4DHqu-mDT__UPu8Jyzp4LA&_nc_zt=1&_nc_ht=scontent-fra5-2.xx&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_tpa=Q5bMBQEg6PaIcnIB8lCKFHFZRLkDtxBqBGySzRTdOcE0j6vgf7Cs5ZIBhzOGrPLgpYRhHIaJMBHVJFX9Gg&oh=00_Af20QHAE2clGLNXfLUaOqbfPa2FdJCS7T9nycFQv3mr2RQ&oe=69DA8A0B,https://external-fra3-1.xx.fbcdn.net/emg1/v/t13/16990347975817730548?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLmeiK2varmZ6FDvgVlBoroPwR7lpiO6OzQtycvUwUHSpwenktWts01L4AYxV1v0UotJwUqxlSnhhmcUKutE2Z9scXL_ry3chr6GvI0906X8FYQhW99bSo0sNzZPholY-tC4zvn0McX6DiBxuwU9NOj&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=ALjApogEAAAA&_nc_gid=0-XXu-zkFgQRnmUpSN6QOw&_nc_oc=AdqoO4xLbn2VOEOR7EvsKq6P15MiQMKXaaxjENcfcaJ2AFWgnkfCMBhPczvMs7ORP2Lerc8huWtkBMWLmIZazORs&ccb=13-1&oh=06_Q3-9Ae4C0pHxJ5rezup_0anaafPxHJxLNQ0jkkfGR8CDGqkA&oe=69D6A631&_nc_sid=58080a
